"","pass_type","weekend","rides_1d","rides_3d"
"39136",0,1,1,3
"39137",0,1,3,9
"39138",0,1,3,9
"39139",0,1,5,15
"39140",0,1,1,3
"39141",0,1,3,9
"39142",0,1,1,3
"39143",0,1,3,9
"39144",0,1,2,6
"39145",0,1,1,3
"39146",0,1,10,30
"39147",0,1,2,6
"39148",0,1,3,9
"39149",0,1,4,12
"39150",0,1,7,21
"39151",0,1,1,3
"39152",0,1,2,6
"39153",0,1,3,9
"39154",0,1,5,15
"39155",0,1,1,3
"39156",0,1,3,9
"39157",0,1,1,3
"39158",0,1,3,9
"39159",0,1,1,3
"39160",0,1,1,3
"39161",0,1,2,6
"39162",0,1,2,6
"39163",0,1,2,6
"39164",0,1,1,3
"39165",0,1,1,3
"39166",0,1,1,3
"39167",0,1,1,3
"39168",0,1,3,9
"39169",0,1,2,6
"39170",0,1,1,3
"39171",0,1,6,18
"39172",0,1,4,12
"39173",0,1,2,6
"39174",0,1,4,12
"39175",0,1,1,3
"39176",0,1,2,6
"39177",0,1,3,9
"39178",0,1,2,6
"39179",0,1,1,3
"39180",0,1,5,15
"39181",0,1,1,3
"39182",0,1,1,3
"39183",0,1,1,3
"39184",0,1,1,3
"39185",0,1,3,9
"39186",0,1,5,15
"39187",0,1,2,6
"39188",0,1,4,12
"39189",0,1,3,9
"39190",0,1,1,3
"39191",0,1,3,9
"39192",0,1,2,6
"39193",0,1,2,6
"39194",0,1,4,12
"39195",0,1,1,3
"39196",0,1,1,3
"39197",0,1,2,6
"39198",0,1,2,6
"39199",0,1,3,9
"39200",0,1,1,3
"39201",0,1,4,12
"39202",0,1,2,6
"39203",0,1,2,6
"39204",0,1,1,3
"39205",0,1,2,6
"39206",0,1,3,9
"39207",0,1,4,12
"39208",0,1,4,12
"39209",0,1,1,3
"39210",0,1,1,3
"39211",0,1,2,6
"39212",0,1,1,3
"39213",0,1,1,3
"39214",0,1,1,3
"39215",0,1,3,9
"39216",0,1,1,3
"39217",0,1,2,6
"39218",0,1,1,3
"39219",0,1,1,3
"39220",0,1,1,3
"39221",0,1,2,6
"39222",0,1,2,6
"39223",0,1,1,3
"39224",0,1,2,6
"39225",0,1,2,6
"39226",0,1,1,3
"39227",0,1,5,15
"39228",0,1,1,3
"39229",0,1,2,6
"39230",0,1,3,9
"39231",0,1,3,9
"39232",0,1,2,6
"39233",0,1,1,3
"39234",0,1,3,9
"39235",0,1,1,3
"39236",0,1,1,3
"39237",0,1,1,3
"39238",0,1,2,6
"39239",0,1,3,9
"39240",0,1,2,6
"39241",0,1,1,3
"39242",0,1,5,15
"39243",0,1,5,15
"39244",0,1,3,9
"39245",0,1,2,6
"39246",0,1,2,6
"39247",0,1,2,6
"39248",0,1,1,3
"39249",0,1,3,9
"39250",0,1,1,3
"39251",0,1,1,3
"39252",0,1,1,3
"39253",0,1,5,15
"39254",0,1,1,3
"39255",0,1,3,9
"39256",0,1,2,6
"39257",0,1,5,15
"39258",0,1,1,3
"39259",0,1,4,12
"39260",0,1,2,6
"39261",0,1,3,9
"39262",0,1,6,18
"39263",0,1,4,12
"39264",0,1,4,12
"39265",0,1,2,6
"39266",0,1,3,9
"39267",0,1,1,3
"39268",0,1,3,9
"39269",0,1,3,9
"39270",0,1,3,9
"39271",0,1,2,6
"39272",0,1,2,6
"39273",0,1,1,3
"39274",0,1,3,9
"39275",0,1,5,15
"39276",0,1,1,3
"39277",0,1,1,3
"39278",0,1,1,3
"39279",0,1,2,6
"39280",0,1,4,12
"39281",0,1,1,3
"39282",0,1,1,3
"39283",0,1,2,6
"39284",0,1,3,9
"39285",0,1,1,3
"39286",0,1,1,3
"39287",0,1,1,3
"39288",0,1,4,12
"39289",0,1,3,9
"39290",0,1,3,9
"39291",0,1,2,6
"39292",0,1,2,6
"39293",0,1,1,3
"39294",0,1,3,9
"39295",0,1,3,9
"39296",0,1,6,18
"39297",0,1,2,6
"39298",0,1,2,6
"39299",0,1,1,3
"39300",0,1,2,6
"39301",0,1,4,12
"39302",0,1,1,3
"39303",0,1,1,3
"39304",0,1,1,3
"39305",0,1,6,18
"39306",0,1,3,9
"39307",0,1,1,3
"39308",0,1,3,9
"39309",0,1,2,6
"39310",0,1,3,9
"39311",0,1,1,3
"39312",0,1,7,21
"39313",0,1,2,6
"39314",0,1,2,6
"39315",0,1,3,9
"39316",0,1,5,15
"39317",0,1,1,3
"39318",0,1,2,6
"39319",0,1,2,6
"39320",0,1,1,3
"39321",0,1,6,18
"39322",0,1,1,3
"39323",0,1,1,3
"39324",0,1,7,21
"39325",0,1,5,15
"39326",0,1,1,3
"39327",0,1,3,9
"39328",0,1,4,12
"39329",0,1,2,6
"39330",0,1,1,3
"39331",0,1,3,9
"39332",0,1,1,3
"39333",0,1,1,3
"39334",0,1,2,6
"39335",0,1,1,3
"39336",0,1,1,3
"39337",0,1,1,3
"39338",0,1,2,6
"39339",0,1,1,3
"39340",0,1,2,6
"39341",0,1,1,3
"39342",0,1,1,3
"39343",0,1,3,9
"39344",0,1,3,9
"39345",0,1,1,3
"39346",0,1,3,9
"39347",0,1,1,3
"39348",0,1,3,9
"39349",0,1,1,3
"39350",0,1,3,9
"39351",0,1,2,6
"39352",0,1,2,6
"39353",0,1,2,6
"39354",0,1,1,3
"39355",0,1,6,18
"39356",0,1,4,12
"39357",0,1,2,6
"39358",0,1,1,3
"39359",0,1,1,3
"39360",0,1,2,6
"39361",0,1,1,3
"39362",0,1,3,9
"39363",0,1,4,12
"39364",0,1,8,24
"39365",0,1,2,6
"39366",0,1,4,12
"39367",0,1,3,9
"39368",0,1,4,12
"39369",0,1,1,3
"39370",0,1,2,6
"39371",0,1,3,9
"39372",0,1,3,9
"39373",0,1,5,15
"39374",0,1,7,21
"39375",0,1,1,3
"39376",0,1,2,6
"39377",0,1,2,6
"39378",0,1,4,12
"39379",0,1,3,9
"39380",0,1,1,3
"39381",0,1,5,15
"39382",0,1,1,3
"39383",0,1,2,6
"39384",0,1,4,12
"39385",0,1,3,9
"39386",0,1,2,6
"39387",0,1,2,6
"39388",0,1,1,3
"39389",0,1,3,9
"39390",0,1,2,6
"39391",0,1,3,9
"39392",0,1,2,6
"39393",0,1,2,6
"39394",0,1,1,3
"39395",0,1,1,3
"39396",0,1,1,3
"39397",0,1,2,6
"39398",0,1,3,9
"39399",0,1,1,3
"39400",0,1,2,6
"39401",0,1,5,15
"39402",0,1,4,12
"39403",0,1,2,6
"39404",0,1,2,6
"39405",0,1,1,3
"39406",0,1,2,6
"39407",0,1,7,21
"39408",0,1,1,3
"39409",0,1,2,6
"39410",0,1,1,3
"39411",0,1,2,6
"39412",0,1,3,9
"39413",0,1,4,12
"39414",0,1,1,3
"39415",0,1,2,6
"39416",0,1,2,6
"39417",0,1,2,6
"39418",0,1,3,9
"39419",0,1,2,6
"39420",0,1,2,6
"39421",0,1,3,9
"39422",0,1,1,3
"39423",0,1,1,3
"39424",0,1,1,3
"39425",0,1,1,3
"39426",0,1,3,9
"39427",0,1,1,3
"39428",0,1,1,3
"39429",0,1,4,12
"39430",0,1,2,6
"39431",0,1,3,9
"39432",0,1,9,27
"39433",0,1,3,9
"39434",0,1,3,9
"39435",0,1,11,33
"39436",0,1,1,3
"39437",0,1,2,6
"39438",0,1,3,9
"39439",0,1,3,9
"39440",0,1,6,18
"39441",0,1,4,12
"39442",0,1,1,3
"39443",0,1,1,3
"39444",0,1,1,3
"39445",0,1,2,6
"39446",0,1,1,3
"39447",0,1,1,3
"39448",0,1,3,9
"39449",0,1,2,6
"39450",0,1,1,3
"39451",0,1,1,3
"39452",0,1,1,3
"39453",0,1,1,3
"39454",0,1,3,9
"39455",0,1,1,3
"39456",0,1,2,6
"39457",0,1,2,6
"39458",0,1,4,12
"39459",0,1,1,3
"39460",0,1,2,6
"39461",0,1,1,3
"39462",0,1,1,3
"39463",0,1,3,9
"39464",0,1,5,15
"39465",0,1,1,3
"39466",0,1,3,9
"39467",0,1,1,3
"39468",0,1,4,12
"39469",0,1,4,12
"39470",0,1,2,6
"39471",0,1,5,15
"39472",0,1,1,3
"39473",0,1,1,3
"39474",0,1,7,21
"39475",0,1,1,3
"39476",0,1,1,3
"39477",0,1,1,3
"39478",0,1,2,6
"39479",0,1,1,3
"39480",0,1,1,3
"39481",0,1,3,9
"39482",0,1,3,9
"39483",0,1,3,9
"39484",0,1,2,6
"39485",0,1,1,3
"39486",0,1,3,9
"39487",0,1,4,12
"39488",0,1,3,9
"39489",0,1,3,9
"39490",0,1,1,3
"39491",0,1,1,3
"39492",0,1,4,12
"39493",0,1,4,12
"39494",0,1,1,3
"39495",0,1,2,6
"39496",0,1,3,9
"39497",0,1,2,6
"39498",0,1,2,6
"39499",0,1,2,6
"39500",0,1,4,12
"39501",0,1,2,6
"39502",0,1,2,6
"39503",0,1,7,21
"39504",0,1,1,3
"39505",0,1,3,9
"39506",0,1,1,3
"39507",0,1,4,12
"39508",0,1,1,3
"39509",0,1,2,6
"39510",0,1,1,3
"39511",0,1,2,6
"39512",0,1,1,3
"39513",0,1,3,9
"39514",0,1,1,3
"39515",0,1,4,12
"39516",0,1,1,3
"39517",0,1,1,3
"39518",0,1,4,12
"39519",0,1,4,12
"39520",0,1,2,6
"39521",0,1,2,6
"39522",0,1,2,6
"39523",0,1,1,3
"39524",0,1,1,3
"39525",0,1,1,3
"39526",0,1,2,6
"39527",0,1,3,9
"39528",0,1,2,6
"39529",0,1,3,9
"39530",0,1,3,9
"39531",0,1,7,21
"39532",0,1,6,18
"39533",0,1,1,3
"39534",0,1,4,12
"39535",0,1,1,3
"39536",0,1,2,6
"39537",0,1,1,3
"39538",0,1,2,6
"39539",0,1,1,3
"39540",0,1,3,9
"39541",0,1,2,6
"39542",0,1,3,9
"39543",0,1,4,12
"39544",0,1,2,6
"39545",0,1,3,9
"39546",0,1,5,15
"39547",0,1,3,9
"39548",0,1,2,6
"39549",0,1,6,18
"39550",0,1,1,3
"39551",0,1,1,3
"39552",0,1,1,3
"39553",0,1,2,6
"39554",0,1,3,9
"39555",0,1,1,3
"39556",0,1,6,18
"39557",0,1,1,3
"39558",0,1,1,3
"39559",0,1,1,3
"39560",0,1,2,6
"39561",0,1,2,6
"39562",0,1,5,15
"39563",0,1,1,3
"39564",0,1,7,21
"39565",0,1,1,3
"39566",0,1,2,6
"39567",0,1,3,9
"39568",0,1,1,3
"39569",0,1,4,12
"39570",0,1,1,3
"39571",0,1,1,3
"39572",0,1,2,6
"39573",0,1,2,6
"39574",0,1,2,6
"39575",0,1,1,3
"39576",0,1,4,12
"39577",0,1,2,6
"39578",0,1,6,18
"39579",0,1,1,3
"39580",0,1,1,3
"39581",0,1,2,6
"39582",0,1,4,12
"39583",0,1,1,3
"39584",0,1,2,6
"39585",0,1,4,12
"39586",0,1,1,3
"39587",0,1,3,9
"39588",0,1,2,6
"39589",0,1,3,9
"39590",0,1,1,3
"39591",0,1,1,3
"39592",0,1,2,6
"39593",0,1,3,9
"39594",0,1,2,6
"39595",0,1,1,3
"39596",0,1,1,3
"39597",0,1,1,3
"39598",0,1,2,6
"39599",0,1,2,6
"39600",0,1,1,3
"39601",0,1,1,3
"39602",0,1,1,3
"39603",0,1,4,12
"39604",0,1,4,12
"39605",0,1,1,3
"39606",0,1,1,3
"39607",0,1,2,6
"39608",0,1,1,3
"39609",0,1,4,12
"39610",0,1,2,6
"39611",0,1,1,3
"39612",0,1,3,9
"39613",0,1,3,9
"39614",0,1,3,9
"39615",0,1,3,9
"39616",0,1,1,3
"39617",0,1,2,6
"39618",0,1,5,15
"39619",0,1,2,6
"39620",0,1,1,3
"39621",0,1,3,9
"39622",0,1,1,3
"39623",0,1,2,6
"39624",0,1,2,6
"39625",0,1,2,6
"39626",0,1,1,3
"39627",0,1,1,3
"39628",0,1,4,12
"39629",0,1,2,6
"39630",0,1,2,6
"39631",0,1,1,3
"39632",0,1,1,3
"39633",0,1,4,12
"39634",0,1,2,6
"39635",0,1,1,3
"39636",0,1,1,3
"39637",0,1,1,3
"39638",0,1,1,3
"39639",0,1,2,6
"39640",0,1,5,15
"39641",0,1,3,9
"39642",0,1,7,21
"39643",0,1,2,6
"39644",0,1,2,6
"39645",0,1,4,12
"39646",0,1,1,3
"39647",0,1,4,12
"39648",0,1,1,3
"39649",0,1,1,3
"39650",0,1,1,3
"39651",0,1,2,6
"39652",0,1,4,12
"39653",0,1,2,6
"39654",0,1,2,6
"39655",0,1,1,3
"39656",0,1,2,6
"39657",0,1,3,9
"39658",0,1,3,9
"39659",0,1,3,9
"39660",0,1,4,12
"39661",0,1,1,3
"39662",0,1,2,6
"39663",0,1,6,18
"39664",0,1,1,3
"39665",0,1,3,9
"39666",0,1,2,6
"39667",0,1,1,3
"39668",0,1,3,9
"39669",0,1,6,18
"39670",0,1,5,15
"39671",0,1,1,3
"39672",0,1,1,3
"39673",0,1,1,3
"39674",0,1,1,3
"39675",0,1,2,6
"39676",0,1,2,6
"39677",0,1,7,21
"39678",0,1,1,3
"39679",0,1,1,3
"39680",0,1,2,6
"39681",0,1,7,21
"39682",0,1,1,3
"39683",0,1,1,3
"39684",0,1,1,3
"39685",0,1,1,3
"39686",0,1,1,3
"39687",0,1,5,15
"39688",0,1,1,3
"39689",0,1,4,12
"39690",0,1,2,6
"39691",0,1,1,3
"39692",0,1,1,3
"39693",0,1,1,3
"39694",0,1,2,6
"39695",0,1,4,12
"39696",0,1,2,6
"39697",0,1,3,9
"39698",0,1,1,3
"39699",0,1,3,9
"39700",0,1,2,6
"39701",0,1,7,21
"39702",0,1,1,3
"39703",0,1,2,6
"39704",0,1,3,9
"39705",0,1,1,3
"39706",0,1,5,15
"39707",0,1,5,15
"39708",0,1,1,3
"39709",0,1,2,6
"39710",0,1,1,3
"39711",0,1,2,6
"39712",0,1,2,6
"39713",0,1,1,3
"39714",0,1,1,3
"39715",0,1,4,12
"39716",0,1,3,9
"39717",0,1,1,3
"39718",0,1,1,3
"39719",0,1,6,18
"39720",0,1,3,9
"39721",0,1,2,6
"39722",0,1,1,3
"39723",0,1,4,12
"39724",0,1,1,3
"39725",0,1,4,12
"39726",0,1,1,3
"39727",0,1,1,3
"39728",0,1,4,12
"39729",0,1,1,3
"39730",0,1,3,9
"39731",0,1,2,6
"39732",0,1,2,6
"39733",0,1,2,6
"39734",0,1,1,3
"39735",0,1,1,3
"39736",0,1,2,6
"39737",0,1,2,6
"39738",0,1,1,3
"39739",0,1,1,3
"39740",0,1,2,6
"39741",0,1,1,3
"39742",0,1,3,9
"39743",0,1,3,9
"39744",0,1,3,9
"39745",0,1,1,3
"39746",0,1,1,3
"39747",0,1,5,15
"39748",0,1,1,3
"39749",0,1,2,6
"39750",0,1,2,6
"39751",0,1,1,3
"39752",0,1,3,9
"39753",0,1,1,3
"39754",0,1,4,12
"39755",0,1,1,3
"39756",0,1,1,3
"39757",0,1,1,3
"39758",0,1,1,3
"39759",0,1,1,3
"39760",0,1,1,3
"39761",0,1,3,9
"39762",0,1,1,3
"39763",0,1,1,3
"39764",0,1,1,3
"39765",0,1,1,3
"39766",0,1,1,3
"39767",0,1,3,9
"39768",0,1,3,9
"39769",0,1,2,6
"39770",0,1,1,3
"39771",0,1,2,6
"39772",0,1,4,12
"39773",0,1,2,6
"39774",0,1,1,3
"39775",0,1,3,9
"39776",0,1,2,6
"39777",0,1,3,9
"39778",0,1,1,3
"39779",0,1,1,3
"39780",0,1,8,24
"39781",0,1,1,3
"39782",0,1,1,3
"39783",0,1,3,9
"39784",0,1,1,3
"39785",0,1,1,3
"39786",0,1,2,6
"39787",0,1,5,15
"39788",0,1,2,6
"39789",0,1,5,15
"39790",0,1,2,6
"39791",0,1,6,18
"39792",0,1,1,3
"39793",0,1,1,3
"39794",0,1,10,30
"39795",0,1,3,9
"39796",0,1,1,3
"39797",0,1,1,3
"39798",0,1,1,3
"39799",0,1,1,3
"39800",0,1,2,6
"39801",0,1,4,12
"39802",0,1,3,9
"39803",0,1,6,18
"39804",0,1,4,12
"39805",0,1,1,3
"39806",0,1,4,12
"39807",0,1,4,12
"39808",0,1,2,6
"39809",0,1,2,6
"39810",0,1,2,6
"39811",0,1,1,3
"39812",0,1,1,3
"39813",0,1,5,15
"39814",0,1,10,30
"39815",0,1,3,9
"39816",0,1,1,3
"39817",0,1,1,3
"39818",0,1,1,3
"39819",0,1,1,3
"39820",0,1,2,6
"39821",0,1,1,3
"39822",0,1,2,6
"39823",0,1,4,12
"39824",0,1,5,15
"39825",0,1,2,6
"39826",0,1,2,6
"39827",0,1,3,9
"39828",0,1,2,6
"39829",0,1,6,18
"39830",0,1,3,9
"39831",0,1,1,3
"39832",0,1,4,12
"39833",0,1,2,6
"39834",0,1,4,12
"39835",0,1,1,3
"39836",0,1,1,3
"39837",0,1,2,6
"39838",0,1,1,3
"39839",0,1,1,3
"39840",0,1,1,3
"39841",0,1,1,3
"39842",0,1,1,3
"39843",0,1,4,12
"39844",0,1,3,9
"39845",0,1,3,9
"39846",0,1,1,3
"39847",0,1,10,30
"39848",0,1,2,6
"39849",0,1,2,6
"39850",0,1,1,3
"39851",0,1,3,9
"39852",0,1,1,3
"39853",0,1,3,9
"39854",0,1,6,18
"39855",0,1,1,3
"39856",0,1,2,6
"39857",0,1,1,3
"39858",0,1,1,3
"39859",0,1,1,3
"39860",0,1,1,3
"39861",0,1,1,3
"39862",0,1,1,3
"39863",0,1,1,3
"39864",0,1,1,3
"39865",0,1,3,9
"39866",0,1,2,6
"39867",0,1,4,12
"39868",0,1,1,3
"39869",0,1,4,12
"39870",0,1,2,6
"39871",0,1,3,9
"39872",0,1,4,12
"39873",0,1,1,3
"39874",0,1,1,3
"39875",0,1,2,6
"39876",0,1,1,3
"39877",0,1,1,3
"39878",0,1,3,9
"39879",0,1,5,15
"39880",0,1,2,6
"39881",0,1,3,9
"39882",0,1,1,3
"39883",0,1,6,18
"39884",0,1,3,9
"39885",0,1,1,3
"39886",0,1,3,9
"39887",0,1,3,9
"39888",0,1,1,3
"39889",0,1,1,3
"39890",0,1,8,24
"39891",0,1,3,9
"39892",0,1,2,6
"39893",0,1,2,6
"39894",0,1,4,12
"39895",0,1,4,12
"39896",0,1,4,12
"39897",0,1,2,6
"39898",0,1,4,12
"39899",0,1,2,6
"39900",0,1,1,3
"39901",0,1,3,9
"39902",0,1,4,12
"39903",0,1,1,3
"39904",0,1,1,3
"39905",0,1,3,9
"39906",0,1,2,6
"39907",0,1,1,3
"39908",0,1,2,6
"39909",0,1,4,12
"39910",0,1,1,3
"39911",0,1,1,3
"39912",0,1,1,3
"39913",0,1,2,6
"39914",0,1,1,3
"39915",0,1,3,9
"39916",0,1,1,3
"39917",0,1,1,3
"39918",0,1,4,12
"39919",0,1,4,12
"39920",0,1,1,3
"39921",0,1,4,12
"39922",0,1,4,12
"39923",0,1,2,6
"39924",0,1,3,9
"39925",0,1,2,6
"39926",0,1,3,9
"39927",0,1,3,9
"39928",0,1,2,6
"39929",0,1,4,12
"39930",0,1,1,3
"39931",0,1,5,15
"39932",0,1,2,6
"39933",0,1,1,3
"39934",0,1,1,3
"39935",0,1,1,3
"39936",0,1,3,9
"39937",0,1,2,6
"39938",0,1,1,3
"39939",0,1,2,6
"39940",0,1,1,3
"39941",0,1,4,12
"39942",0,1,3,9
"39943",0,1,1,3
"39944",0,1,4,12
"39945",0,1,5,15
"39946",0,1,3,9
"39947",0,1,5,15
"39948",0,1,1,3
"39949",0,1,4,12
"39950",0,1,2,6
"39951",0,1,3,9
"39952",0,1,2,6
"39953",0,1,2,6
"39954",0,1,2,6
"39955",0,1,5,15
"39956",0,1,2,6
"39957",0,1,1,3
"39958",0,1,1,3
"39959",0,1,5,15
"39960",0,1,5,15
"39961",0,1,4,12
"39962",0,1,7,21
"39963",0,1,1,3
"39964",0,1,2,6
"39965",0,1,4,12
"39966",0,1,2,6
"39967",0,1,1,3
"39968",0,1,2,6
"39969",0,1,10,30
"39970",0,1,2,6
"39971",0,1,1,3
"39972",0,1,3,9
"39973",0,1,4,12
"39974",0,1,1,3
"39975",0,1,3,9
"39976",0,1,2,6
"39977",0,1,2,6
"39978",0,1,2,6
"39979",0,1,2,6
"39980",0,1,1,3
"39981",0,1,3,9
"39982",0,1,5,15
"39983",0,1,3,9
"39984",0,1,2,6
"39985",0,1,3,9
"39986",0,1,1,3
"39987",0,1,2,6
"39988",0,1,1,3
"39989",0,1,1,3
"39990",0,1,4,12
"39991",0,1,1,3
"39992",0,1,2,6
"39993",0,1,1,3
"39994",0,1,4,12
"39995",0,1,2,6
"39996",0,1,3,9
"39997",0,1,4,12
"39998",0,1,3,9
"39999",0,1,1,3
"40000",0,1,1,3
"40001",0,1,2,6
"40002",0,1,7,21
"40003",0,1,3,9
"40004",0,1,2,6
"40005",0,1,3,9
"40006",0,1,3,9
"40007",0,1,3,9
"40008",0,1,2,6
"40009",0,1,3,9
"40010",0,1,2,6
"40011",0,1,1,3
"40012",0,1,3,9
"40013",0,1,3,9
"40014",0,1,1,3
"40015",0,1,4,12
"40016",0,1,3,9
"40017",0,1,3,9
"40018",0,1,4,12
"40019",0,1,1,3
"40020",0,1,2,6
"40021",0,1,2,6
"40022",0,1,1,3
"40023",0,1,5,15
"40024",0,1,3,9
"40025",0,1,2,6
"40026",0,1,3,9
"40027",0,1,2,6
"40028",0,1,2,6
"40029",0,1,1,3
"40030",0,1,3,9
"40031",0,1,3,9
"40032",0,1,5,15
"40033",0,1,2,6
"40034",0,1,4,12
"40035",0,1,3,9
"40036",0,1,1,3
"40037",0,1,2,6
"40038",0,1,2,6
"40039",0,1,3,9
"40040",0,1,1,3
"40041",0,1,5,15
"40042",0,1,4,12
"40043",0,1,3,9
"40044",0,1,1,3
"40045",0,1,2,6
"40046",0,1,1,3
"40047",0,1,1,3
"40048",0,1,8,24
"40049",0,1,4,12
"40050",0,1,1,3
"40051",0,1,5,15
"40052",0,1,1,3
"40053",0,1,2,6
"40054",0,1,2,6
"40055",0,1,3,9
"40056",0,1,2,6
"40057",0,1,7,21
"40058",0,1,1,3
"40059",0,1,3,9
"40060",0,1,1,3
"40061",0,1,2,6
"40062",0,1,1,3
"40063",0,1,1,3
"40064",0,1,3,9
"40065",0,1,2,6
"40066",0,1,5,15
"40067",0,1,3,9
"40068",0,1,3,9
"40069",0,1,4,12
"40070",0,1,1,3
"40071",0,1,2,6
"40072",0,1,3,9
"40073",0,1,1,3
"40074",0,1,1,3
"40075",0,1,2,6
"40076",0,1,2,6
"40077",0,1,1,3
"40078",0,1,3,9
"40079",0,1,2,6
"40080",0,1,7,21
"40081",0,1,2,6
"40082",0,1,1,3
"40083",0,1,3,9
"40084",0,1,2,6
"40085",0,1,1,3
"40086",0,1,2,6
"40087",0,1,7,21
"40088",0,1,1,3
"40089",0,1,3,9
"40090",0,1,4,12
"40091",0,1,5,15
"40092",0,1,3,9
"40093",0,1,3,9
"40094",0,1,2,6
"40095",0,1,2,6
"40096",0,1,1,3
"40097",0,1,2,6
"40098",0,1,1,3
"40099",0,1,1,3
"40100",0,1,1,3
"40101",0,1,2,6
"40102",0,1,1,3
"40103",0,1,3,9
"40104",0,1,3,9
"40105",0,1,4,12
"40106",0,1,1,3
"40107",0,1,6,18
"40108",0,1,1,3
"40109",0,1,3,9
"40110",0,1,4,12
"40111",0,1,1,3
"40112",0,1,2,6
"40113",0,1,2,6
"40114",0,1,2,6
"40115",0,1,2,6
"40116",0,1,2,6
"40117",0,1,1,3
"40118",0,1,4,12
"40119",0,1,1,3
"40120",0,1,2,6
"40121",0,1,1,3
"40122",0,1,2,6
"40123",0,1,3,9
"40124",0,1,1,3
"40125",0,1,1,3
"40126",0,1,1,3
"40127",0,1,4,12
"40128",0,1,1,3
"40129",0,1,2,6
"40130",0,1,2,6
"40131",0,1,1,3
"40132",0,1,2,6
"40133",0,1,3,9
"40134",0,1,3,9
"40135",0,1,5,15
"40136",0,1,3,9
"40137",0,1,7,21
"40138",0,1,1,3
"40139",0,1,6,18
"40140",0,1,5,15
"40141",0,1,2,6
"40142",0,1,1,3
"40143",0,1,2,6
"40144",0,1,2,6
"40145",0,1,1,3
"40146",0,1,3,9
"40147",0,1,1,3
"40148",0,1,3,9
"40149",0,1,4,12
"40150",0,1,3,9
"40151",0,1,1,3
"40152",0,1,2,6
"40153",0,1,1,3
"40154",0,1,5,15
"40155",0,1,2,6
"40156",0,1,5,15
"40157",0,1,1,3
"40158",0,1,3,9
"40159",0,1,1,3
"40160",0,1,2,6
"40161",0,1,8,24
"40162",0,1,7,21
"40163",0,1,1,3
"40164",0,1,1,3
"40165",0,1,4,12
"40166",0,1,3,9
"40167",0,1,3,9
"40168",0,1,4,12
"40169",0,1,5,15
"40170",0,1,1,3
"40171",0,1,3,9
"40172",0,1,4,12
"40173",0,1,6,18
"40174",0,1,1,3
"40175",0,1,5,15
"40176",0,1,1,3
"40177",0,1,7,21
"40178",0,1,1,3
"40179",0,1,1,3
"40180",0,1,2,6
"40181",0,1,1,3
"40182",0,1,1,3
"40183",0,1,5,15
"40184",0,1,1,3
"40185",0,1,6,18
"40186",0,1,3,9
"40187",0,1,1,3
"40188",0,1,2,6
"40189",0,1,2,6
"40190",0,1,3,9
"40191",0,1,1,3
"40192",0,1,2,6
"40193",0,1,1,3
"40194",0,1,5,15
"40195",0,1,1,3
"40196",0,1,5,15
"40197",0,1,4,12
"40198",0,1,1,3
"40199",0,1,1,3
"40200",0,1,4,12
"40201",0,1,6,18
"40202",0,1,2,6
"40203",0,1,1,3
"40204",0,1,2,6
"40205",0,1,1,3
"40206",0,1,4,12
"40207",0,1,4,12
"40208",0,1,1,3
"40209",0,1,4,12
"40210",0,1,3,9
"40211",0,1,1,3
"40212",0,1,1,3
"40213",0,1,6,18
"40214",0,1,8,24
"40215",0,1,1,3
"40216",0,1,2,6
"40217",0,1,1,3
"40218",0,1,3,9
"40219",0,1,3,9
"40220",0,1,1,3
"40221",0,1,5,15
"40222",0,1,1,3
"40223",0,1,1,3
"40224",0,1,3,9
"40225",0,1,1,3
"40226",0,1,1,3
"40227",0,1,2,6
"40228",0,1,1,3
"40229",0,1,4,12
"40230",0,1,4,12
"40231",0,1,3,9
"40232",0,1,1,3
"40233",0,1,4,12
"40234",0,1,4,12
"40235",0,1,2,6
"40236",0,1,1,3
"40237",0,1,2,6
"40238",0,1,3,9
"40239",0,1,3,9
"40240",0,1,3,9
"40241",0,1,12,36
"40242",0,1,1,3
"40243",0,1,8,24
"40244",0,1,1,3
"40245",0,1,1,3
"40246",0,1,5,15
"40247",0,1,1,3
"40248",0,1,2,6
"40249",0,1,4,12
"40250",0,1,1,3
"40251",0,1,1,3
"40252",0,1,1,3
"40253",0,1,9,27
"40254",0,1,1,3
"40255",0,1,2,6
"40256",0,1,3,9
"40257",0,1,4,12
"40258",0,1,5,15
"40259",0,1,1,3
"40260",0,1,1,3
"40261",0,1,4,12
"40262",0,1,3,9
"40263",0,1,3,9
"40264",0,1,3,9
"40265",0,1,2,6
"40266",0,1,5,15
"40267",0,1,2,6
"40268",0,1,1,3
"40269",0,1,2,6
"40270",0,1,1,3
"40271",0,1,1,3
"40272",0,1,1,3
"40273",0,1,1,3
"40274",0,1,6,18
"40275",0,1,3,9
"40276",0,1,1,3
"40277",0,1,1,3
"40278",0,1,3,9
"40279",0,1,3,9
"40280",0,1,2,6
"40281",0,1,2,6
"40282",0,1,3,9
"40283",0,1,3,9
"40284",0,1,4,12
"40285",0,1,2,6
"40286",0,1,2,6
"40287",0,1,2,6
"40288",0,1,2,6
"40289",0,1,2,6
"40290",0,1,3,9
"40291",0,1,1,3
"40292",0,1,1,3
"40293",0,1,3,9
"40294",0,1,1,3
"40295",0,1,2,6
"40296",0,1,4,12
"40297",0,1,2,6
"40298",0,1,1,3
"40299",0,1,1,3
